season,name,team,color,role,war,era,fip,ip,so,gs
1987,이충우,롯,#888888,불펜,0.35,3.05,2.93,20.2,9,0
1987,김종석,롯,#888888,스윙,0.32,4.22,4.12,42.2,16,7
1987,김기태,삼,#0061aa,선발,0.26,4.74,4.28,95.0,46,15
1987,박동경,삼,#0061aa,스윙,0.14,5.16,4.43,29.2,10,4
1987,조병천,청,#005284,스윙,0.11,4.71,3.6,78.1,38,6
1987,박상열,O,#15326f,스윙,0.08,3.84,4.0,58.2,15,8
1987,송유석,해,#ff0c00,스윙,0.06,2.87,5.56,15.2,4,1
1987,김재열,빙,#ed1c24,스윙,0.03,4.58,5.37,39.1,10,4
1987,민문식,빙,#ed1c24,불펜,0.02,3.18,5.11,5.2,3,0
1987,최진영,삼,#0061aa,스윙,0.02,4.5,5.8,2.0,0,1
1987,김연철,빙,#ed1c24,스윙,0.02,4.96,4.02,74.1,19,9
1987,전용권,삼,#0061aa,불펜,-0.03,81.0,38.4,0.1,0,0
1987,이길환,M,#1552f8,스윙,-0.03,4.42,3.81,73.1,20,9
1987,한오종,O,#15326f,불펜,-0.03,5.4,7.06,5.0,1,0
1987,김상기,청,#005284,불펜,-0.05,7.71,5.35,2.1,0,0
1987,이척기,삼,#0061aa,불펜,-0.05,9.0,1.45,2.0,1,0
1987,박형열,O,#15326f,불펜,-0.07,27.0,30.2,1.0,1,0
1987,예병준,M,#1552f8,스윙,-0.09,3.86,3.46,39.2,11,5
1987,황기선,O,#15326f,불펜,-0.09,0.0,-0.3,1.2,2,0
1987,오문현,빙,#ed1c24,스윙,-0.1,18.0,10.45,2.0,0,1
1987,김경남,O,#15326f,불펜,-0.1,7.2,4.08,5.0,2,0
1987,강만식,빙,#ed1c24,스윙,-0.12,6.11,5.9,28.0,4,5
1987,김봉근,청,#005284,선발,-0.14,4.87,3.85,135.0,41,17
1987,이선희,M,#1552f8,스윙,-0.14,5.4,3.98,38.1,21,7
1987,박노준,O,#15326f,스윙,-0.17,6.19,6.58,16.0,8,1
1987,정선두,청,#005284,불펜,-0.19,7.45,3.46,9.2,2,0
1987,김강익,O,#15326f,스윙,-0.19,5.11,6.1,37.0,4,3
1987,이상윤,해,#ff0c00,선발,-0.2,4.93,3.68,42.0,13,12
1987,이상훈,청,#005284,불펜,-0.21,10.5,3.2,6.0,5,0
1987,최상주,해,#ff0c00,불펜,-0.23,11.81,4.44,5.1,0,0
1987,김정수,해,#ff0c00,선발,-0.25,4.37,3.22,80.1,78,14
1987,임재준,빙,#ed1c24,스윙,-0.26,10.13,7.6,8.0,5,2
1987,최창호,청,#005284,스윙,-0.28,7.56,4.22,16.2,7,1
1987,김준희,삼,#0061aa,스윙,-0.3,14.14,5.35,7.0,0,1
1987,정은배,청,#005284,스윙,-0.32,5.19,3.29,60.2,27,5
1987,정성만,롯,#888888,스윙,-0.37,6.61,5.25,16.1,4,3
1987,방수원,해,#ff0c00,불펜,-0.43,4.25,3.04,65.2,29,0
1987,황태환,O,#15326f,스윙,-0.45,5.48,3.97,65.2,20,4
1987,권기홍,삼,#0061aa,스윙,-0.49,7.01,4.81,25.2,10,4
1987,조도연,해,#ff0c00,스윙,-0.54,7.33,5.23,27.0,9,5
1987,손문곤,빙,#ed1c24,스윙,-0.58,6.93,4.66,49.1,22,5
1987,이진우,청,#005284,스윙,-0.64,6.6,4.74,30.0,17,6
1987,이동수,청,#005284,스윙,-0.64,12.38,5.35,16.0,6,2
1987,강상진,해,#ff0c00,스윙,-0.65,6.4,4.85,45.0,13,3
1987,이동석,빙,#ed1c24,스윙,-0.74,6.37,6.14,35.1,6,5
1987,김태원,M,#1552f8,스윙,-0.89,8.44,3.35,32.0,16,2
1988,선동열,해,#ff0c00,선발,9.01,1.21,0.96,178.1,200,12
1988,윤학길,롯,#888888,선발,5.57,3.15,2.73,234.0,123,25
1988,이상군,빙,#ed1c24,스윙,4.87,2.4,3.11,135.0,47,8
1988,한희민,빙,#ed1c24,선발,4.66,3.11,3.47,188.0,103,20
1988,김성길,삼,#0061aa,선발,4.61,2.8,3.29,151.1,62,15
1988,윤석환,O,#15326f,스윙,3.67,2.08,3.27,108.0,53,1
1988,최일언,O,#15326f,선발,3.67,2.18,3.17,115.2,50,13
1988,방수원,해,#ff0c00,스윙,3.46,1.69,3.19,80.0,23,2
1988,성준,삼,#0061aa,선발,3.41,3.33,4.61,159.2,59,21
1988,김훈기,삼,#0061aa,선발,3.11,2.75,3.21,118.0,50,10
1988,김진욱,O,#15326f,선발,2.96,3.1,3.17,139.1,73,14
1988,김시진,삼,#0061aa,선발,2.93,3.49,4.13,144.1,67,19
1988,최동원,롯,#888888,스윙,2.85,2.05,1.73,83.1,83,4
1988,이상윤,해,#ff0c00,선발,2.76,2.89,3.86,137.0,55,22
1988,신동수,해,#ff0c00,선발,2.58,2.43,3.24,81.1,40,11
1988,문희수,해,#ff0c00,선발,2.23,3.02,3.48,110.1,55,13
1988,이용철,M,#1552f8,선발,2.21,2.81,3.78,144.1,46,19
1988,조병천,태,#224433,선발,2.15,3.94,3.63,128.0,40,15
1988,김대중,빙,#ed1c24,선발,2.07,3.86,4.15,119.0,36,18
1988,오영일,M,#1552f8,선발,2.04,3.48,3.43,176.0,64,21
1988,차동철,해,#ff0c00,선발,2.03,3.34,3.58,145.2,45,15
1988,김홍명,빙,#ed1c24,선발,2.03,4.27,3.89,151.2,61,22
1988,양상문,태,#224433,선발,1.8,3.83,3.7,169.1,68,23
1988,이문한,롯,#888888,스윙,1.65,2.68,3.72,57.0,26,4
1988,신완근,태,#224433,스윙,1.62,3.95,3.25,139.0,73,4
1988,계형철,O,#15326f,선발,1.6,3.75,4.03,129.2,48,18
1988,김정행,롯,#888888,선발,1.48,3.64,4.19,94.0,29,15
1988,김신부,태,#224433,선발,1.48,3.87,3.84,123.1,38,17
1988,김정수,해,#ff0c00,스윙,1.46,2.48,3.58,54.1,23,9
1988,이동석,빙,#ed1c24,선발,1.37,3.67,3.31,76.0,27,10
1988,권영호,삼,#0061aa,스윙,1.35,3.73,4.33,72.1,24,4
1988,한오종,O,#15326f,선발,1.29,3.81,4.04,115.2,60,19
1988,박동수,롯,#888888,선발,1.14,3.62,3.04,114.1,59,13
1988,김대현,해,#ff0c00,선발,1.11,4.54,4.46,136.2,47,19
1988,서정용,롯,#888888,스윙,1.1,3.06,4.51,47.0,16,5
1988,이길환,M,#1552f8,선발,1.09,3.53,4.24,122.1,28,15
1988,한용덕,빙,#ed1c24,스윙,1.07,3.1,6.08,40.2,16,4
1988,김용남,빙,#ed1c24,선발,1.05,4.11,3.53,122.2,41,16
1988,문병권,M,#1552f8,스윙,0.94,3.72,3.66,65.1,26,8
1988,장호연,O,#15326f,선발,0.86,3.95,4.02,146.0,46,21
1988,천창호,빙,#ed1c24,불펜,0.76,2.49,2.14,21.2,18,0
1988,김일부,태,#224433,스윙,0.74,4.38,4.85,72.0,39,7
1988,안창완,롯,#888888,스윙,0.71,4.33,3.66,62.1,26,3
1988,오명록,롯,#888888,선발,0.67,3.7,4.11,90.0,43,14
1988,김용수,M,#1552f8,스윙,0.66,4.47,3.18,98.2,51,3
1988,예병준,M,#1552f8,스윙,0.66,3.93,4.21,50.1,14,6
1988,진동한,삼,#0061aa,스윙,0.63,4.64,4.07,54.1,10,9
1988,유종겸,M,#1552f8,선발,0.63,4.13,4.47,109.0,45,13
1988,이국성,M,#1552f8,스윙,0.56,4.2,4.61,55.2,30,3
1988,노상수,롯,#888888,선발,0.51,4.73,3.8,104.2,41,14
1988,이상훈,O,#15326f,스윙,0.37,4.5,4.43,84.0,29,7
1988,송유석,해,#ff0c00,스윙,0.34,3.52,3.23,15.1,5,1
1988,이상구,태,#224433,스윙,0.27,5.07,2.98,87.0,49,3
1988,임재준,빙,#ed1c24,불펜,0.27,0.0,1.47,3.2,2,0
1988,지성규,빙,#ed1c24,스윙,0.26,3.95,4.79,13.2,4,1
1988,조도연,해,#ff0c00,스윙,0.19,3.72,5.52,9.2,2,2
1988,전용권,삼,#0061aa,스윙,0.15,5.09,5.57,46.0,8,5
1988,김응국,롯,#888888,스윙,0.11,5.03,5.04,19.2,6,1
1988,이동수,태,#224433,불펜,0.11,1.8,4.81,5.0,1,0
1988,강만식,빙,#ed1c24,불펜,0.1,0.0,7.48,1.1,0,0
1988,이척기,빙,#ed1c24,불펜,0.04,3.86,1.76,2.1,1,0
1988,김봉근,태,#224433,선발,0.02,5.09,4.19,93.2,25,17
1988,김강익,O,#15326f,스윙,0.0,5.28,6.46,15.1,3,2
1988,이현택,삼,#0061aa,스윙,-0.01,6.0,3.92,9.0,6,1
1988,김종석,롯,#888888,선발,-0.01,4.75,4.02,55.0,23,10
1988,장정순,빙,#ed1c24,스윙,-0.01,5.01,4.79,32.1,16,1
1988,최진영,삼,#0061aa,불펜,-0.02,3.38,3.06,2.2,1,0
1988,박동경,삼,#0061aa,스윙,-0.04,5.26,5.95,37.2,8,4
1988,김재열,빙,#ed1c24,불펜,-0.07,36.0,5.93,1.0,0,0
1988,강상진,해,#ff0c00,불펜,-0.07,27.0,18.33,1.0,0,0
1988,안성수,빙,#ed1c24,스윙,-0.08,13.5,5.93,2.0,0,1
1988,최창호,태,#224433,스윙,-0.1,8.1,5.35,6.2,3,1
1988,김연철,빙,#ed1c24,불펜,-0.11,6.43,5.52,7.0,2,0
1988,권기홍,삼,#0061aa,불펜,-0.11,15.43,13.03,2.1,0,0
1988,구명근,롯,#888888,불펜,-0.12,9.0,5.95,5.0,1,0
1988,이충우,롯,#888888,불펜,-0.16,18.0,8.03,3.0,1,0
1988,박노준,O,#15326f,스윙,-0.16,18.0,4.07,3.0,1,1
1988,정윤수,삼,#0061aa,스윙,-0.2,7.06,4.9,21.2,10,3
1988,임호균,태,#224433,스윙,-0.24,7.07,5.18,14.0,4,4
1988,하창우,O,#15326f,스윙,-0.24,6.61,4.01,16.1,2,3
1988,손문곤,빙,#ed1c24,스윙,-0.28,5.67,3.44,54.0,20,7
1988,박상범,태,#224433,스윙,-0.3,7.09,3.42,33.0,20,4
1988,박정현,태,#224433,스윙,-0.3,7.71,5.97,18.2,8,2
1988,장태수,삼,#0061aa,스윙,-0.31,5.97,5.53,37.2,7,5
1988,배경환,태,#224433,선발,-0.39,6.71,5.38,52.1,18,11
1988,정용생,삼,#0061aa,스윙,-0.44,7.71,5.25,28.0,7,3
1988,최상주,해,#ff0c00,스윙,-0.44,7.11,7.71,19.0,6,2
1988,박상열,O,#15326f,스윙,-0.48,5.59,6.28,46.2,12,6
1988,홍성연,삼,#0061aa,스윙,-0.53,6.66,4.01,52.2,12,5
1988,양일환,삼,#0061aa,스윙,-0.64,8.9,6.03,29.1,10,4
1988,황태환,O,#15326f,스윙,-0.64,6.52,5.33,49.2,11,3
1988,정삼흠,M,#1552f8,선발,-0.94,5.67,5.39,139.2,43,20
1989,박정현,태,#224433,선발,8.34,2.15,3.01,242.2,116,25
1989,선동열,해,#ff0c00,선발,8.27,1.17,1.12,169.0,198,12
1989,김성길,삼,#0061aa,선발,7.53,2.81,3.45,233.2,98,29
1989,최창호,태,#224433,선발,6.91,2.22,2.66,223.1,191,29
1989,한희민,빙,#ed1c24,선발,6.35,2.5,3.95,176.2,74,20
1989,윤학길,롯,#888888,선발,6.14,2.7,2.93,250.0,141,30
1989,김청수,롯,#888888,선발,4.65,3.38,2.9,210.1,114,16
1989,이상군,빙,#ed1c24,선발,4.62,2.57,3.16,140.1,74,15
1989,송진우,빙,#ed1c24,선발,4.38,2.81,3.55,156.2,97,12
1989,이강철,해,#ff0c00,선발,4.29,3.23,3.23,195.1,138,27
1989,조계현,해,#ff0c00,선발,4.03,2.84,3.01,174.0,97,19
1989,양상문,태,#224433,선발,3.44,3.28,3.81,161.2,91,15
1989,김락기,빙,#ed1c24,선발,3.28,2.67,4.06,108.0,38,12
1989,구동우,O,#15326f,스윙,3.18,2.48,3.57,105.1,46,9
1989,김진욱,O,#15326f,선발,2.89,3.35,3.28,158.1,95,22
1989,김태원,M,#1552f8,선발,2.83,2.83,2.99,98.2,68,16
1989,장호연,O,#15326f,선발,2.69,3.47,3.82,171.0,72,23
1989,유명선,삼,#0061aa,선발,2.67,3.85,3.49,170.2,102,25
1989,신동수,해,#ff0c00,선발,2.59,3.41,3.41,153.0,92,20
1989,서정용,롯,#888888,선발,2.07,2.67,3.85,87.2,28,11
1989,정명원,태,#224433,선발,2.05,2.45,2.98,139.1,68,18
1989,서호진,롯,#888888,스윙,1.82,3.75,3.53,117.2,45,5
1989,한용덕,빙,#ed1c24,스윙,1.79,3.22,3.28,67.0,47,5
1989,김용수,M,#1552f8,스윙,1.6,3.19,2.71,104.1,51,1
1989,권영호,삼,#0061aa,스윙,1.57,3.63,3.94,86.2,41,3
1989,김홍명,빙,#ed1c24,선발,1.57,4.01,3.64,125.2,78,20
1989,김시진,롯,#888888,선발,1.52,3.87,4.32,111.2,55,16
1989,김정수,해,#ff0c00,스윙,1.46,2.67,2.53,54.0,39,7
1989,성준,삼,#0061aa,스윙,1.46,3.39,4.28,58.1,14,7
1989,김진규,O,#15326f,스윙,1.41,3.18,3.82,87.2,60,4
1989,장정순,빙,#ed1c24,스윙,1.37,3.16,2.76,51.1,36,2
1989,정삼흠,M,#1552f8,선발,1.27,3.67,4.32,100.2,37,10
1989,박은진,태,#224433,스윙,1.23,3.34,3.64,59.1,31,3
1989,김대중,빙,#ed1c24,선발,1.19,3.76,3.89,93.1,41,17
1989,문희수,해,#ff0c00,선발,1.19,3.93,4.03,121.1,59,14
1989,유종겸,M,#1552f8,선발,1.14,3.44,4.22,102.0,38,13
1989,계형철,O,#15326f,선발,1.05,3.59,3.73,87.2,38,14
1989,오명록,삼,#0061aa,스윙,0.9,4.05,4.73,53.1,28,3
1989,한명수,M,#1552f8,스윙,0.86,0.56,3.71,16.0,1,1
1989,김훈기,삼,#0061aa,스윙,0.81,4.14,4.59,50.0,14,7
1989,최동원,삼,#0061aa,스윙,0.73,2.1,4.91,30.0,9,4
1989,김동현,O,#15326f,스윙,0.69,3.84,3.57,72.2,32,2
1989,김형균,O,#15326f,스윙,0.68,3.77,4.63,43.0,14,5
1989,이재홍,M,#1552f8,스윙,0.59,3.0,3.24,27.0,12,3
1989,이진,O,#15326f,스윙,0.56,4.27,3.73,97.0,81,9
1989,신완근,태,#224433,스윙,0.56,3.66,3.98,46.2,14,2
1989,이문한,삼,#0061aa,스윙,0.55,4.42,4.97,57.0,31,4
1989,김건우,M,#1552f8,스윙,0.53,3.76,3.8,38.1,13,3
1989,이광우,해,#ff0c00,스윙,0.49,4.52,4.43,75.2,22,8
1989,허정욱,태,#224433,불펜,0.45,1.04,4.18,8.2,3,0
1989,최일언,O,#15326f,선발,0.41,4.29,3.95,136.1,62,22
1989,홍성연,삼,#0061aa,선발,0.37,5.15,4.85,92.2,32,11
1989,이국성,M,#1552f8,선발,0.32,4.51,3.61,121.2,71,10
1989,윤석환,O,#15326f,스윙,0.3,4.67,5.66,54.0,12,6
1989,박동수,롯,#888888,선발,0.3,4.67,4.47,69.1,33,12
1989,김강익,O,#15326f,불펜,0.24,1.59,2.67,5.2,3,0
1989,진정필,빙,#ed1c24,스윙,0.24,5.49,5.01,59.0,23,5
1989,이상번,롯,#888888,스윙,0.2,4.82,4.47,71.0,27,8
1989,차동철,해,#ff0c00,스윙,0.18,4.27,4.18,40.0,8,6
1989,방수원,해,#ff0c00,스윙,0.16,4.73,4.79,53.1,19,2
1989,조진구,O,#15326f,스윙,0.16,4.34,4.7,18.2,6,1
1989,임호균,태,#224433,스윙,0.16,2.4,3.35,15.0,6,1
1989,최준호,M,#1552f8,불펜,0.12,2.89,5.42,9.1,3,0
1989,김상엽,삼,#0061aa,스윙,0.09,4.4,5.31,57.1,31,8
1989,강규성,O,#15326f,불펜,0.08,3.86,6.46,7.0,1,0
1989,이현택,삼,#0061aa,불펜,0.07,0.0,2.9,1.0,0,0
1989,황태환,O,#15326f,불펜,0.07,0.0,3.5,1.0,1,0
1989,하창우,O,#15326f,불펜,0.07,3.0,4.33,3.0,2,0
1989,문병권,M,#1552f8,스윙,0.05,4.33,3.26,52.0,16,4
1989,이척기,빙,#ed1c24,불펜,0.04,2.25,3.05,4.0,1,0
1989,김기범,M,#1552f8,선발,0.04,4.69,4.27,103.2,42,15
1989,홍길남,O,#15326f,불펜,0.04,4.15,6.64,4.1,2,0
1989,박정은,삼,#0061aa,불펜,0.02,0.0,1.65,2.0,1,0
1989,윤동배,롯,#888888,스윙,0.02,5.4,3.2,8.1,5,1
1989,정동해,해,#ff0c00,스윙,-0.01,99.99,0.0,0.0,0,1
1989,조도연,태,#224433,불펜,-0.02,27.0,21.5,0.1,0,0
1989,안창완,롯,#888888,스윙,-0.02,5.5,5.07,37.2,21,7
1989,김응국,롯,#888888,불펜,-0.03,6.75,7.36,2.2,0,0
1989,임재준,빙,#ed1c24,불펜,-0.04,0.0,3.05,4.0,1,0
1989,이은승,빙,#ed1c24,불펜,-0.06,40.5,8.45,0.2,1,0
1989,지성규,빙,#ed1c24,스윙,-0.06,2.89,3.63,9.1,1,1
1989,정명진,태,#224433,불펜,-0.07,27.0,3.5,1.0,1,0
1989,송유석,해,#ff0c00,스윙,-0.07,5.94,3.69,16.2,8,1
1989,손창현,빙,#ed1c24,불펜,-0.08,6.75,3.12,2.2,1,0
1989,이상윤,해,#ff0c00,스윙,-0.08,16.2,5.12,1.2,1,1
1989,김봉근,태,#224433,불펜,-0.09,6.0,4.83,9.0,4,0
1989,유창균,해,#ff0c00,불펜,-0.09,13.5,7.6,2.0,1,0
1989,정종헌,롯,#888888,불펜,-0.11,18.0,16.35,2.0,0,0
1989,박상범,태,#224433,스윙,-0.11,4.91,5.14,14.2,4,3
1989,조병천,태,#224433,스윙,-0.11,4.71,2.66,28.2,15,2
1989,배경환,태,#224433,스윙,-0.12,5.0,3.38,9.0,2,1
1989,박철순,O,#15326f,스윙,-0.13,4.96,3.19,16.1,14,1
1989,강만식,삼,#0061aa,스윙,-0.13,7.94,5.48,11.1,4,1
1989,유해덕,빙,#ed1c24,불펜,-0.14,13.5,6.62,3.1,0,0
1989,이상구,태,#224433,불펜,-0.14,3.6,3.64,5.0,1,0
1989,하기룡,M,#1552f8,불펜,-0.15,5.79,5.68,4.2,1,0
1989,박용준,삼,#0061aa,스윙,-0.16,9.0,6.09,8.0,2,1
1989,노민승,태,#224433,스윙,-0.17,7.71,5.97,9.1,3,2
1989,장태수,롯,#888888,스윙,-0.18,5.79,5.3,32.2,10,5
1989,한오종,O,#15326f,스윙,-0.18,18.9,9.62,3.1,2,2
1989,천창호,태,#224433,불펜,-0.21,4.91,3.13,11.0,5,0
1989,이주헌,삼,#0061aa,스윙,-0.25,13.5,7.78,6.0,4,1
1989,김신부,태,#224433,선발,-0.29,4.31,4.54,96.0,31,16
1989,전용권,롯,#888888,스윙,-0.3,9.24,4.87,12.2,1,1
1989,손문곤,빙,#ed1c24,불펜,-0.32,14.29,7.84,5.2,1,0
1989,정은배,태,#224433,스윙,-0.36,9.82,5.04,11.0,3,3
1989,김덕근,M,#1552f8,스윙,-0.47,5.61,3.97,43.1,28,3
1989,송광훈,삼,#0061aa,스윙,-0.47,10.59,3.98,17.0,15,1
1989,이길환,M,#1552f8,스윙,-0.51,5.56,4.22,43.2,10,9
1989,구명근,롯,#888888,스윙,-0.51,6.39,3.28,25.1,17,1
1989,강태원,해,#ff0c00,스윙,-0.51,8.74,5.05,22.2,13,2
1989,이동석,빙,#ed1c24,선발,-0.55,6.39,4.67,69.0,23,11
1989,노상수,롯,#888888,스윙,-0.56,7.3,3.96,37.0,11,7
1989,오영일,M,#1552f8,스윙,-0.65,6.49,4.02,43.0,15,9
1989,예병준,M,#1552f8,스윙,-0.68,6.86,6.52,40.2,10,5
1989,정윤수,삼,#0061aa,스윙,-0.7,7.34,4.71,38.0,20,1
1989,이용철,M,#1552f8,선발,-0.79,5.44,4.64,120.2,35,18
1989,양일환,삼,#0061aa,스윙,-0.85,6.84,5.05,51.1,13,9
1989,진동한,삼,#0061aa,스윙,-1.03,8.52,5.9,43.1,11,5
1990,선동열,해,#ff0c00,선발,9.5,1.13,1.36,190.1,189,16
1990,이강철,해,#ff0c00,선발,5.78,3.14,3.54,220.2,165,25
1990,송진우,빙,#ed1c24,스윙,5.78,1.82,2.21,128.1,102,1
1990,김태원,L,#fc1cad,선발,5.61,2.51,2.71,193.1,127,27
1990,김용수,L,#fc1cad,선발,5.59,2.04,2.01,149.2,119,13
1990,한용덕,빙,#ed1c24,선발,5.45,2.53,3.09,171.0,100,21
1990,박정현,태,#224433,선발,5.25,2.63,3.37,191.2,66,21
1990,정삼흠,L,#fc1cad,스윙,4.63,2.78,2.97,168.1,86,3
1990,김상엽,삼,#0061aa,선발,4.29,2.81,3.67,160.1,110,12
1990,조계현,해,#ff0c00,선발,4.12,3.28,2.97,178.1,130,26
1990,박은진,태,#224433,스윙,3.75,2.03,3.21,102.0,42,5
1990,박동희,롯,#888888,선발,3.73,3.04,3.02,145.0,146,12
1990,최창호,태,#224433,선발,3.36,3.2,3.11,196.2,158,27
1990,김성길,삼,#0061aa,선발,2.87,3.79,4.67,166.1,51,28
1990,구동우,O,#15326f,선발,2.71,3.43,3.7,155.0,56,20
1990,양상문,태,#224433,선발,2.66,3.22,3.59,162.1,68,21
1990,장정순,빙,#ed1c24,스윙,2.49,2.14,3.48,59.0,45,3
1990,문병권,L,#fc1cad,선발,2.48,3.72,3.44,138.0,45,22
1990,이태일,삼,#0061aa,선발,2.44,3.5,3.41,113.0,45,16
1990,김청수,롯,#888888,선발,2.38,3.82,3.77,146.0,53,21
1990,이상군,빙,#ed1c24,선발,2.19,3.13,3.57,86.1,30,14
1990,김시진,롯,#888888,선발,2.13,4.04,3.87,151.1,67,26
1990,김정수,해,#ff0c00,선발,2.06,2.93,4.28,104.1,50,18
1990,신동수,해,#ff0c00,선발,2.02,4.09,4.06,143.0,56,20
1990,김홍명,빙,#ed1c24,선발,1.96,3.38,3.95,112.0,49,20
1990,김대중,빙,#ed1c24,선발,1.92,3.76,4.01,146.0,68,20
1990,이국성,L,#fc1cad,선발,1.86,3.49,3.48,90.1,46,11
1990,한희민,빙,#ed1c24,선발,1.86,4.13,4.62,157.0,63,20
1990,송유석,해,#ff0c00,스윙,1.6,3.77,3.31,98.0,62,2
1990,유명선,삼,#0061aa,선발,1.49,4.53,4.78,147.0,78,20
1990,조병천,태,#224433,선발,1.43,3.99,3.81,99.1,36,18
1990,윤학길,롯,#888888,선발,1.39,4.07,3.48,143.2,64,21
1990,성준,삼,#0061aa,스윙,1.35,2.25,3.32,36.0,19,4
1990,김기범,L,#fc1cad,스윙,1.34,2.81,4.17,64.0,27,9
1990,정윤수,삼,#0061aa,스윙,1.29,3.91,4.18,129.0,71,6
1990,서호진,롯,#888888,스윙,1.11,3.92,4.38,87.1,33,2
1990,박형열,O,#15326f,스윙,0.83,3.79,4.2,76.0,28,5
1990,이동석,빙,#ed1c24,스윙,0.83,2.91,4.08,43.1,21,2
1990,이상번,롯,#888888,스윙,0.77,1.69,1.91,16.0,11,1
1990,허정욱,태,#224433,스윙,0.77,3.29,3.65,65.2,43,3
1990,김력,태,#224433,스윙,0.75,1.29,2.63,14.0,5,1
1990,이문한,삼,#0061aa,스윙,0.73,3.98,5.84,52.0,11,6
1990,이용철,L,#fc1cad,스윙,0.72,2.48,4.41,32.2,8,5
1990,김동현,O,#15326f,스윙,0.65,4.52,4.9,125.1,61,7
1990,홍성연,삼,#0061aa,스윙,0.59,4.75,4.39,60.2,28,2
1990,문희수,해,#ff0c00,스윙,0.57,2.5,3.54,18.0,5,2
1990,진정필,빙,#ed1c24,스윙,0.5,4.22,4.66,32.0,18,2
1990,김신부,L,#fc1cad,스윙,0.42,4.09,6.02,33.0,6,6
1990,최일언,L,#fc1cad,선발,0.39,4.62,5.25,48.2,24,10
1990,손병희,O,#15326f,불펜,0.37,1.93,4.71,9.1,3,0
1990,박철순,O,#15326f,선발,0.37,4.78,3.38,96.0,58,16
1990,노상수,롯,#888888,스윙,0.34,4.03,3.58,29.0,10,2
1990,배경환,태,#224433,불펜,0.32,3.52,4.19,15.1,4,0
1990,서정용,롯,#888888,스윙,0.3,4.5,4.5,22.0,5,2
1990,안창완,롯,#888888,스윙,0.27,4.94,5.23,31.0,7,3
1990,김인철,삼,#0061aa,불펜,0.27,0.0,3.02,3.2,1,0
1990,노민승,태,#224433,불펜,0.26,2.45,1.95,11.0,4,0
1990,장호연,O,#15326f,선발,0.26,4.55,4.43,110.2,34,16
1990,강규성,O,#15326f,스윙,0.26,4.65,4.51,50.1,22,4
1990,김진규,O,#15326f,스윙,0.18,4.18,5.13,56.0,31,2
1990,원근호,빙,#ed1c24,불펜,0.14,2.45,3.7,3.2,0,0
1990,김종석,롯,#888888,스윙,0.13,5.09,5.5,17.2,8,2
1990,김락기,빙,#ed1c24,선발,0.12,5.71,5.25,110.1,54,17
1990,김보선,O,#15326f,스윙,0.11,4.62,4.84,39.0,17,6
1990,조정수,O,#15326f,불펜,0.11,4.85,4.4,29.2,10,0
1990,강대성,해,#ff0c00,스윙,0.1,4.91,4.37,11.0,2,2
1990,차동철,L,#fc1cad,스윙,0.06,5.51,4.49,49.0,7,6
1990,이척기,빙,#ed1c24,불펜,0.05,0.0,3.75,0.2,1,0
1990,임호균,태,#224433,불펜,0.04,4.6,3.6,15.2,4,0
1990,이상목,삼,#0061aa,스윙,0.02,4.7,4.74,23.0,6,1
1990,한명수,L,#fc1cad,스윙,0.01,4.05,6.57,6.2,0,2
1990,조영상,태,#224433,스윙,0.01,4.3,4.16,14.2,6,4
1990,전용권,롯,#888888,스윙,0.01,5.18,4.4,48.2,9,4
1990,박용준,삼,#0061aa,불펜,0.01,4.15,5.27,21.2,7,0
1990,박상범,태,#224433,스윙,0.0,5.59,4.98,38.2,22,4
1990,조웅천,태,#224433,불펜,-0.01,6.0,8.25,3.0,2,0
1990,최동원,삼,#0061aa,선발,-0.03,5.28,5.25,92.0,24,15
1990,이은승,빙,#ed1c24,불펜,-0.03,27.0,74.25,0.1,0,0
1990,정명진,태,#224433,스윙,-0.04,5.66,3.82,55.2,31,9
1990,서정필,해,#ff0c00,불펜,-0.06,8.1,6.57,3.1,0,0
1990,홍길남,O,#15326f,스윙,-0.06,4.75,4.82,36.0,19,1
1990,김도형,롯,#888888,스윙,-0.06,5.87,4.51,23.0,9,1
1990,지성규,빙,#ed1c24,불펜,-0.07,10.13,7.54,2.2,1,0
1990,김종철,L,#fc1cad,불펜,-0.07,6.48,5.84,8.1,7,0
1990,하창우,O,#15326f,불펜,-0.09,11.57,4.7,2.1,2,0
1990,김덕근,L,#fc1cad,불펜,-0.09,4.91,3.24,29.1,19,0
1990,이상훈,O,#0061aa,불펜,-0.09,4.26,4.21,6.1,4,0
1990,정은배,태,#224433,불펜,-0.1,5.87,4.15,7.2,1,0
1990,이상구,롯,#888888,스윙,-0.1,5.09,4.78,17.2,6,1
1990,최태영,해,#ff0c00,불펜,-0.1,12.0,8.05,3.0,1,0
1990,오명록,삼,#0061aa,스윙,-0.11,6.3,6.56,20.0,9,3
1990,최현준,삼,#0061aa,스윙,-0.15,6.92,5.54,13.0,3,1
1990,이효봉,빙,#ed1c24,불펜,-0.18,4.22,6.82,10.2,5,0
1990,박동수,롯,#888888,선발,-0.18,5.89,4.22,65.2,18,10
1990,유종겸,L,#fc1cad,스윙,-0.21,5.96,4.05,22.2,10,1
1990,권영구,O,#15326f,스윙,-0.22,7.2,1.97,5.0,3,1
1990,윤석환,O,#15326f,불펜,-0.23,6.88,3.77,17.0,6,0
1990,신완근,태,#224433,스윙,-0.24,5.93,4.57,30.1,16,3
